imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt0337921,Cellular,2004,"Caroline Aaron, Kim Basinger, Brenda Ballard, Will Beinbrink",55,60,40300096,Caroline Aaron,f
tt0481369,The Number 23,2007,"Jim Carrey, Virginia Madsen, Logan Lerman, Danny Huston",8,NA,40273791,Jim Carrey,m
tt0418647,Dreamer: Inspired by a True Story,2005,"Kurt Russell, Dakota Fanning, Kris Kristofferson, Elisabeth Shue",64,59,40206201,Kurt Russell,m
tt0261392,Jay and Silent Bob Strike Back,2001,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson",53,51,40179351,Jason Mewes,m
tt0452625,Good Luck Chuck,2007,"Connor Price, Troy Gentile, Mackenzie Mowat, Sasha Pieterse",5,19,40159051,Connor Price,m
tt1464174,"Big Mommas: Like Father, Like Son",2011,"Martin Lawrence, Brandon T. Jackson, Jessica Lucas, Michelle Ang",5,22,40087831,Martin Lawrence,m
tt0298814,The Core,2003,"Christopher Shyer, Ray Galletti, Eileen Pedde, Rekha Sharma",41,48,40082157,Christopher Shyer,m
tt0220506,Halloween: Resurrection,2002,"Jamie Lee Curtis, Brad Loree, Busta Rhymes, Bianca Kajlich",12,19,40077365,Jamie Lee Curtis,m
tt0238546,Queen of the Damned,2002,"Aaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez",17,30,40077365,Aaliyah,f
tt0329143,Halloween: Resurrected,2002,"Jamie Lee Curtis, Busta Rhymes, Bianca Kajlich, Rick Rosenthal",12,NA,40077365,Jamie Lee Curtis,m
tt1666186,Vampires Suck,2010,"Jenn Proske, Matt Lanter, Diedrich Bader, Chris Riggi",4,18,40037327,Jenn Proske,f
tt0417148,Snakes on a Plane,2006,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard",68,58,40013464,Samuel L. Jackson,m
tt0388125,In Her Shoes,2005,"Cameron Diaz, Anson Mount, Toni Collette, Richard Burgi",75,60,39962527,Cameron Diaz,f
tt0337909,Calendar Girls,2003,"Helen Mirren, Julie Walters, John Alderton, Linda Bassett",74,60,39952860,Helen Mirren,f
tt0280460,The Banger Sisters,2002,"Goldie Hawn, Susan Sarandon, Geoffrey Rush, Erika Christensen",47,48,39945096,Goldie Hawn,f
tt0452608,Death Race,2008,"Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson",43,43,39899062,Jason Statham,m
tt1336608,Rock of Ages,2012,"Julianne Hough, Dakota Sage Grant, Matthew Rush Sullivan, Diego Boneta",41,47,39893579,Julianne Hough,f
tt1486185,Red Riding Hood,2011,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez",10,29,39876286,Amanda Seyfried,f
tt0259288,Dragonfly,2002,"Kevin Costner, Susanna Thompson, Joe Morton, Ron Rifkin",7,25,39812828,Kevin Costner,m
tt0280486,Bad Company,2002,"Anthony Hopkins, Chris Rock, Peter Stormare, Gabriel Macht",10,37,39812828,Anthony Hopkins,m
tt0288477,Ghost Ship,2002,"Gabriel Byrne, Julianna Margulies, Ron Eldard, Desmond Harrington",14,28,39812828,Gabriel Byrne,m
tt0838232,The Pink Panther 2,2009,"Steve Martin, Jean Reno, Emily Mortimer, Andy Garcia",12,36,39805534,Steve Martin,m
tt0454945,She's the Man,2006,"Amanda Bynes, Channing Tatum, Laura Ramsey, Vinnie Jones",43,45,39777397,Amanda Bynes,f
tt0200027,Riding in Cars with Boys,2001,"Drew Barrymore, Steve Zahn, Adam Garcia, Brittany Murphy",49,43,39776213,Drew Barrymore,f
tt1637688,In Time,2011,"Justin Timberlake, Olivia Wilde, Shyloh Oostwald, Johnny Galecki",36,53,39770513,Justin Timberlake,m
tt0317132,Because of Winn-Dixie,2005,"AnnaSophia Robb, Jeff Daniels, Cicely Tyson, Dave Matthews",54,54,39718853,AnnaSophia Robb,f
tt0433400,Just Friends,2005,"Ryan Reynolds, Amy Smart, Anna Faris, Chris Klein",42,47,39718853,Ryan Reynolds,m
tt0366174,Anacondas: The Hunt for the Blood Orchid,2004,"Johnny Messner, KaDee Strickland, Matthew Marsden, Nicholas Gonzalez",26,40,39670407,Johnny Messner,m
tt0418689,Flags of Our Fathers,2006,"Ryan Phillippe, Jesse Bradford, Adam Beach, John Benjamin Hickey",73,79,39659363,Ryan Phillippe,m
tt0401623,Magnificent Desolation: Walking on the Moon 3D,2005,"Tom Hanks, John Corbett, Andrew Husmann, Bryan Cranston",88,71,39597016,Tom Hanks,m
tt1092026,Paul,2011,"Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen",71,57,39558968,Mia Stallard,f
tt0204626,The Watcher,2000,"James Spader, Marisa Tomei, Keanu Reeves, Ernie Hudson",10,22,39514921,James Spader,m
tt0824747,Changeling,2008,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Michael Kelly",62,63,39456967,Angelina Jolie,f
tt1265990,The Roommate,2011,"Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka",4,23,39453195,Leighton Meester,m
tt1616195,J. Edgar,2011,"Leonardo DiCaprio, Josh Hamilton, Geoff Pierson, Cheryl Lawson",43,59,39453195,Leonardo DiCaprio,m
tt1640484,Jumping the Broom,2011,"Angela Bassett, Paula Patton, Laz Alonso, Loretta Devine",56,56,39453195,Angela Bassett,f
tt0374102,Open Water,2003,"Blanchard Ryan, Daniel Travis, Saul Stein, Michael E. Williamson",72,63,39435671,Blanchard Ryan,f
tt1493157,Nature Calls,2012,"Maura Tierney, Patton Oswalt, Johnny Knoxville, Rob Riggle",5,30,39375480,Maura Tierney,f
tt1622547,30 Minutes or Less,2011,"Jesse Eisenberg, Danny McBride, Aziz Ansari, Nick Swardson",44,49,39241650,Jesse Eisenberg,m
tt1488555,The Change-Up,2011,"Ryan Reynolds, Jason Bateman, Leslie Mann, Olivia Wilde",25,39,39135877,Ryan Reynolds,m
tt1335975,47 Ronin,2013,"Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano",14,28,39112714,Keanu Reeves,m
tt2183034,Earth to Echo,2014,"Teo Halm, Astro, Reese Hartwig, Ella Wahlestedt",48,53,39095939,Teo Halm,m
tt0191133,The Fighting Temptations,2003,"Nigel Washington, Chloe Bailey, Demetress Long, Ann Nesby",42,53,39047779,Nigel Washington,m
tt0322589,Honey,2003,"Jessica Alba, Mekhi Phifer, Romeo Miller, Joy Bryant",21,37,39047779,Jessica Alba,f
tt0359517,Johnson Family Vacation,2004,"Cedric the Entertainer, Vanessa Williams, Solange Knowles, Shad Moss",6,29,39040718,Cedric the Entertainer,m
tt0372532,The Wedding Date,2005,"Debra Messing, Dermot Mulroney, Amy Adams, Jack Davenport",10,32,38987832,Debra Messing,f
tt0397065,House of Wax,2005,"Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton",25,41,38987832,Elisha Cuthbert,m
tt3300542,London Has Fallen,2016,"Alon Aboutboul, Waleed Zuaiter, Adel Bencherif, Mehdi Dehbi",25,28,38900000,Alon Aboutboul,m
tt1611224,Abraham Lincoln: Vampire Hunter,2012,"Benjamin Walker, Dominic Cooper, Anthony Mackie, Mary Elizabeth Winstead",35,42,38857382,Benjamin Walker,m
tt1440728,The American,2010,"George Clooney, Irina Björklund, Lars Hjelm, Björn Granath",66,61,38837298,George Clooney,m
tt0163983,Bless the Child,2000,"Kim Basinger, Jimmy Smits, Holliston Coleman, Rufus Sewell",3,17,38824101,Kim Basinger,f
tt1657507,Colombiana,2011,"Zoe Saldana, Jordi Mollà, Lennie James, Amandla Stenberg",27,45,38818559,Zoe Saldana,f
tt2956296,Colombia,2011,"David Kuskie, Zakk Black",27,NA,38818559,David Kuskie,m
tt2275471,A Perfect Man,2013,"Jeanne Tripplehorn, Liev Schreiber, Joelle Carter, Louise Fletcher",20,31,38806348,Jeanne Tripplehorn,f
tt1185834,Star Wars: The Clone Wars,2008,"Matt Lanter, Ashley Eckstein, James Arnold Taylor, Dee Bradley Baker",18,35,38793824,Matt Lanter,m
tt0329717,Hollywood Homicide,2003,"Harrison Ford, Josh Hartnett, Lena Olin, Bruce Greenwood",30,47,38789184,Harrison Ford,m
tt1020876,Under the Sea 3D,2009,Jim Carrey,94,77,38696745,Jim Carrey,m
tt0382992,Stealth,2005,"Josh Lucas, Jessica Biel, Jamie Foxx, Sam Shepard",13,35,38622321,Josh Lucas,m
tt0978764,Sucker Punch,2011,"Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens",23,33,38501241,Emily Browning,f
tt1694020,The Guilt Trip,2012,"Barbra Streisand, Seth Rogen, Julene Renee, Zabryna Guevara",39,50,38442903,Barbra Streisand,f
tt0433383,"Good Night, and Good Luck.",2005,"Jeff Daniels, David Strathairn, Alex Borstein, Rose Abdoo",93,80,38378647,Jeff Daniels,m
tt0241760,The New Guy,2002,"DJ Qualls, Eliza Dushku, Zooey Deschanel, Jerod Mixon",7,24,38357874,DJ Qualls,m
tt0238948,Double Take,2001,"Orlando Jones, Eddie Griffin, Gary Grubbs, Daniel Roebuck",12,25,38298043,Orlando Jones,m
tt0399146,A History of Violence,2005,"Viggo Mortensen, Maria Bello, Ed Harris, William Hurt",87,81,38256810,Viggo Mortensen,m
tt1232200,That's My Boy,2012,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice",20,31,38235664,Adam Sandler,m
tt0401997,Breach,2007,"Chris Cooper, Ryan Phillippe, Laura Linney, Caroline Dhavernas",84,74,37864248,Chris Cooper,m
tt0443706,Zodiac,2007,"Jake Gyllenhaal, Mark Ruffalo, Anthony Edwards, Robert Downey Jr.",89,78,37864248,Jake Gyllenhaal,m
tt0976051,The Reader,2008,"Ralph Fiennes, Jeanette Hain, David Kross, Kate Winslet",61,58,37688587,Ralph Fiennes,m
tt2404311,The Family,2013,"Robert De Niro, Michelle Pfeiffer, Dianna Agron, John D'Leo",29,42,37683006,Robert De Niro,m
tt1583420,Larry Crowne,2011,"Tom Hanks, Sarah Mahoney, Roxana Ortega, Randall Park",35,41,37655060,Tom Hanks,m
tt0430308,Get Rich or Die Tryin',2005,"50 Cent, Adewale Akinnuoye-Agbaje, Joy Bryant, Omar Benson Miller",16,45,37647625,50 Cent,m
tt0424823,Balls of Fury,2007,"Dan Fogler, Christopher Walken, George Lopez, Maggie Q",23,38,37634767,Dan Fogler,m
tt1212450,Lawless,2012,"Shia LaBeouf, Tom Hardy, Jason Clarke, Guy Pearce",67,58,37613946,Shia LaBeouf,m
tt0881891,All About Steve,2009,"Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong",7,17,37477077,Sandra Bullock,f
tt0283026,Swimfan,2002,"Jesse Bradford, Erika Christensen, Shiri Appleby, Kate Burton",14,29,37431994,Jesse Bradford,m
tt0305396,The Crocodile Hunter: Collision Course,2002,"Steve Irwin, Terri Irwin, Magda Szubanski, David Wenham",53,50,37431994,Steve Irwin,m
tt0453451,Mr. Bean's Holiday,2007,"Rowan Atkinson, Steve Pemberton, Lily Atkinson, Preston Nyman",51,56,37405287,Rowan Atkinson,m
tt0255819,Baby Boy,2001,"Tyrese Gibson, Taraji P. Henson, Omar Gooding, Tamara LaSeon Bass",71,55,37357390,Tyrese Gibson,m
tt0268995,The Majestic,2001,"Jim Carrey, Bob Balaban, Jeffrey DeMunn, Hal Holbrook",42,27,37223010,Jim Carrey,m
tt0475276,United 93,2006,"J.J. Johnson, Gary Commock, Polly Adams, Opal Alladin",91,90,37180653,J.J. Johnson,m
tt0780504,Drive,2011,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks",92,78,37126197,Ryan Gosling,m
tt2083383,Trouble with the Curve,2012,"Clint Eastwood, Chelcie Ross, Raymond Anthony Thomas, Ed Lauter",50,58,37095847,Clint Eastwood,m
tt1129423,Fireproof,2008,"Kirk Cameron, Erin Bethea, Ken Bevel, Stephen Dervan",40,28,37025445,Kirk Cameron,m
tt1268799,A Very Harold & Kumar 3D Christmas,2011,"Patton Oswalt, Isabella Gielniak, Kal Penn, Austin Bickel",68,61,37020424,Patton Oswalt,m
tt1306980,50/50,2011,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard",94,72,37020424,Joseph Gordon-Levitt,m
tt1130080,The Informant!,2009,"Matt Damon, Lucas McHugh Carroll, Eddie Jemison, Rusty Schwimmer",79,66,36922682,Matt Damon,m
tt1311067,Halloween II,2009,"Sheri Moon Zombie, Chase Wright Vanek, Scout Taylor-Compton, Brad Dourif",19,35,36922682,Sheri Moon Zombie,f
tt1508698,Unrated: The Movie,2009,"Eleanor James, Eileen Daly, Magdalèna Kalley, Timo Rose",19,NA,36922682,Eleanor James,f
tt0839980,Semi-Pro,2008,"Will Ferrell, Woody Harrelson, André Benjamin, Maura Tierney",21,47,36914921,Will Ferrell,m
tt0918927,Doubt,2008,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis",78,68,36914921,Meryl Streep,f
tt0361467,Confessions of a Teenage Drama Queen,2004,"Lindsay Lohan, Adam Garcia, Glenne Headly, Alison Pill",13,33,36773837,Lindsay Lohan,m
tt1392197,Marmaduke,2010,"Owen Wilson, Emma Stone, George Lopez, Christopher Mintz-Plasse",9,30,36655427,Owen Wilson,m
tt2381111,Brooklyn,2015,"Saoirse Ronan, Hugh Gormley, Brid Brennan, Jim Broadbent",97,87,36640432,Saoirse Ronan,f
tt0457419,Mr. Magorium's Wonder Emporium,2007,"Ted Ludzik, Natalie Portman, Zach Mills, Dustin Hoffman",37,48,36602106,Ted Ludzik,m
tt1647668,Million Dollar Arm,2014,"Jon Hamm, Pitobash, Suraj Sharma, Madhur Mittal",62,56,36583347,Jon Hamm,m
tt1142977,Frankenweenie,2012,"Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan",87,74,36577749,Catherine O'Hara,f
tt1630036,Courageous,2011,"Ken Bevel, Alex Kendrick, Kevin Downes, Renee Jewell",30,42,36491561,Ken Bevel,m
tt0245686,Joe Dirt,2001,"David Spade, Brittany Daniel, Dennis Miller, Adam Beach",11,20,36416736,David Spade,m
tt1800741,Step Up Revolution,2012,"Cleopatra Coleman, Ryan Guzman, Misha Gabriel Hamilton, Michael 'Xeno' Langebeck",42,43,36370509,Cleopatra Coleman,f
tt0817538,Drillbit Taylor,2008,"Nate Hartley, Troy Gentile, Ian Roberts, Owen Wilson",25,41,36362303,Nate Hartley,m
tt1885265,Good Deeds,2012,"Tyler Perry, Thandie Newton, Gabrielle Union, Eddie Cibrian",31,43,36266890,Tyler Perry,m
tt0844708,The Last House on the Left,2009,"Garret Dillahunt, Michael Bowen, Josh Coxx, Riki Lindhome",42,42,36257409,Garret Dillahunt,m
tt0274166,Johnny English,2003,"Rowan Atkinson, Tasha de Vasconcelos, Ben Miller, Greg Wise",33,51,36203239,Rowan Atkinson,m
tt0426931,August Rush,2007,"Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard",37,38,36143146,Freddie Highmore,m
tt2980516,The Theory of Everything,2014,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",79,72,36080828,Eddie Redmayne,m
tt1939659,Carrie,2013,"Julianne Moore, Chloë Grace Moretz, Gabriella Wilde, Portia Doubleday",48,53,36049055,Julianne Moore,f
tt0297037,Brown Sugar,2002,"Taye Diggs, Sanaa Lathan, Yasiin Bey, Nicole Ari Parker",66,58,35977040,Taye Diggs,m
tt1384927,Death of a Superhero,2011,"Thomas Brodie-Sangster, Lilly Forgach, Ian Fitzgibbon, Michael McElhatton",89,NA,35962698,Thomas Brodie-Sangster,m
tt0432291,The Fog,2005,"Tom Welling, Maggie Grace, Selma Blair, DeRay Davis",4,27,35941907,Tom Welling,m
tt1234548,The Men Who Stare at Goats,2009,"George Clooney, Ewan McGregor, Jeff Bridges, Kevin Spacey",52,54,35924772,George Clooney,m
tt0778661,Daddy's Little Girls,2007,"Gabrielle Union, Idris Elba, Louis Gossett Jr., Tasha Smith",26,49,35913665,Gabrielle Union,f
tt0244970,Someone Like You...,2001,"Ashley Judd, Greg Kinnear, Hugh Jackman, Marisa Tomei",43,32,35879219,Ashley Judd,m
tt0246544,The Musketeer,2001,"Catherine Deneuve, Mena Suvari, Stephen Rea, Tim Roth",11,27,35744840,Catherine Deneuve,f
tt0250274,The Brothers,2001,"Morris Chestnut, D.L. Hughley, Bill Bellamy, Shemar Moore",63,50,35744840,Morris Chestnut,m
tt1212419,Hereafter,2010,"Cécile De France, Thierry Neuvic, Cyndi Mayo Davis, Lisa Griffiths",46,56,35673586,Cécile De France,f
tt1298649,The Watch,2012,"Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade",17,36,35645172,Ben Stiller,m
tt0367479,After the Sunset,2004,"Pierce Brosnan, Salma Hayek, Woody Harrelson, Don Cheadle",18,38,35640397,Pierce Brosnan,m
tt1022603,(500) Days of Summer,2009,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz",86,76,35592135,Joseph Gordon-Levitt,m
tt0811138,The Love Guru,2008,"Jessica Simpson, Kanye West, Mike Myers, Deepak Chopra",14,24,35588637,Jessica Simpson,f
tt1185416,When in Rome,2010,"Kristen Bell, Josh Duhamel, Anjelica Huston, Danny DeVito",17,25,35564492,Kristen Bell,f
tt0294870,Rent,2005,"Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin",46,53,35454559,Anthony Rapp,m
tt0337697,The Prince and Me,2004,"Julia Stiles, Luke Mably, Ben Miller, Miranda Richardson",28,47,35388521,Julia Stiles,f
tt0832266,"Definitely, Maybe",2008,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby",71,59,35367589,Ryan Reynolds,m
tt0758752,Love & Other Drugs,2010,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria",49,55,35346305,Jake Gyllenhaal,m
tt2371305,Death of a Superhero,2012,"Jessica Akers, David Anderson, Johnnie Brannon, Steve Helms",89,NA,35230693,Jessica Akers,f
tt0465580,Push,2009,"Colin Ford, Joel Gretsch, Djimon Hounsou, Dakota Fanning",23,36,35148619,Colin Ford,m
tt0472033,9,2009,"Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover",56,60,35148619,Christopher Plummer,m
tt0821642,The Soloist,2009,"Jamie Foxx, Robert Downey Jr., Catherine Keener, Tom Hollander",56,61,35148619,Jamie Foxx,m
tt1013753,Milk,2008,"Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna",94,84,35036018,Sean Penn,m
tt1082868,Quarantine,2008,"Jennifer Carpenter, Steve Harris, Jay Hernandez, Johnathon Schaech",58,53,35036018,Jennifer Carpenter,f
tt1572315,Texas Chainsaw 3D,2013,"Alexandra Daddario, Dan Yeager, Trey Songz, Scott Eastwood",19,NA,35027835,Alexandra Daddario,f
tt1161864,The Rite,2011,"Anthony Hopkins, Colin O'Donoghue, Alice Braga, Ciarán Hinds",20,38,34904971,Anthony Hopkins,m
tt1334512,Arthur,2011,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner",26,36,34904971,Russell Brand,m
tt0981227,Nick and Norah's Infinite Playlist,2008,"Michael Cera, Kat Dennings, Aaron Yoo, Rafi Gavron",74,64,34814971,Michael Cera,m
tt2967224,Hot Pursuit,2015,"Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley",7,31,34733122,Reese Witherspoon,f
tt0406759,The Eye,2008,"Jessica Alba, Alessandro Nivola, Parker Posey, Rade Serbedzija",22,36,34704447,Jessica Alba,f
tt1007028,Zack and Miri Make a Porno,2008,"Elizabeth Banks, Seth Rogen, Craig Robinson, Gerry Bednob",65,56,34704447,Elizabeth Banks,f
tt1860213,Dirty Grandpa,2016,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza",10,18,34600000,Robert De Niro,m
tt1129442,Transporter 3,2008,"Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper",37,51,34593923,Jason Statham,m
tt0171580,Nurse Betty,2000,"Morgan Freeman, Renée Zellweger, Chris Rock, Greg Kinnear",84,69,34541015,Morgan Freeman,m
tt0309377,Blood Work,2002,"Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus",53,64,34522086,Clint Eastwood,m
tt2247692,2016: Obama's America,2012,"Jay Bastian, Joe Biden, Cait Brasel, Gene Burris Jr.",25,28,34505355,Jay Bastian,m
tt0379865,Leatherheads,2008,"John Krasinski, David de Vries, Rick Forrester, Craig S. Harper",53,56,34483399,John Krasinski,m
tt0379725,Capote,2005,"Allie Mickelson, Kelci Stephenson, Philip Seymour Hoffman, Craig Archibald",90,88,34479863,Allie Mickelson,m
tt1371150,This Is Where I Leave You,2014,"Jason Bateman, Tina Fey, Jane Fonda, Adam Driver",41,44,34472769,Jason Bateman,m
tt0446029,Scott Pilgrim vs. the World,2010,"Michael Cera, Alison Pill, Mark Webber, Johnny Simmons",82,69,34364463,Michael Cera,m
tt0790736,R.I.P.D.,2013,"Jeff Bridges, Ryan Reynolds, Kevin Bacon, Mary-Louise Parker",13,25,34312981,Jeff Bridges,m
tt0264395,Basic,2003,"John Travolta, Connie Nielsen, Samuel L. Jackson, Tim Daly",21,34,34263779,John Travolta,m
tt0406375,Zathura: A Space Adventure,2005,"Jonah Bobo, Josh Hutcherson, Dax Shepard, Kristen Stewart",75,67,34114353,Jonah Bobo,m
tt0419706,Doom,2005,"Karl Urban, Deobia Oparei, Rosamund Pike, Razaaq Adoti",19,34,34114353,Karl Urban,m
tt2304933,The 5th Wave,2016,"Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders",17,33,34100000,Chloë Grace Moretz,f
tt0165982,Sinbad: Legend of the Seven Seas,2003,"Brad Pitt, Catherine Zeta-Jones, Michelle Pfeiffer, Joseph Fiennes",46,48,34005185,Brad Pitt,m
tt0231402,Crocodile Dundee in Los Angeles,2001,"Paul Hogan, Linda Kozlowski, Jere Burns, Jonathan Banks",11,37,33997912,Paul Hogan,m
tt0238112,Captain Corelli's Mandolin,2001,"Penélope Cruz, John Hurt, Christian Bale, Irene Papas",29,36,33997912,Penélope Cruz,f
tt0120679,Frida,2002,"Salma Hayek, Mía Maestro, Alfred Molina, Antonio Banderas",76,61,33993012,Salma Hayek,f
tt1226753,The Debt,2010,"Helen Mirren, Tom Wilkinson, Ciarán Hinds, Romi Aboulafia",76,65,33928089,Helen Mirren,f
tt1438254,Charlie St. Cloud,2010,"Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew",27,37,33928089,Zac Efron,m
tt0266465,A Man Apart,2003,"Vin Diesel, Larenz Tate, Timothy Olyphant, Geno Silva",11,36,33875888,Vin Diesel,m
tt0790686,Mirrors,2008,"Kiefer Sutherland, Paula Patton, Cameron Boyce, Erica Gluck",14,35,33820257,Kiefer Sutherland,m
tt1126618,Morning Glory,2010,"Rachel McAdams, Noah Bean, Jack Davidson, Vanessa Aspillaga",56,57,33818995,Rachel McAdams,f
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,2003,"Timothy Stack, Mimi Rogers, Wayne Federman, Lucas Gregory",10,19,33746590,Timothy Stack,m
tt0278295,All About the Benjamins,2002,"Ice Cube, Mike Epps, Tommy Flanagan, Carmen Chaplin",30,34,33728475,Ice Cube,m
tt0477302,Extremely Loud & Incredibly Close,2011,"Tom Hanks, Thomas Horn, Sandra Bullock, Zoe Caldwell",46,46,33635700,Tom Hanks,m
tt0333766,Garden State,2004,"Zach Braff, Kenneth Graymez, George C. Wolfe, Austin Lysy",86,67,33625392,Zach Braff,m
tt0298388,Jonah: A VeggieTales Movie,2002,"Phil Vischer, Mike Nawrocki, Tim Hodge, Lisa Vischer",65,58,33596207,Phil Vischer,m
tt0424993,Employee of the Month,2006,"Dane Cook, Jessica Simpson, Dax Shepard, Andy Dick",20,36,33521604,Dane Cook,m
tt2404425,Woman in Gold,2015,"Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes",53,51,33428120,Helen Mirren,f
